Date,Open,High,Low,Close,Adj Close,Volume
1997-02-11,0.14174099266529083,0.14285700023174286,0.13839299976825714,0.140066996216774,0.11858059465885162,140078400
1997-02-12,0.140625,0.14174099266529083,0.13839299976825714,0.140625,0.11905308812856674,176265600
1997-02-13,0.140625,0.1439729928970337,0.13839299976825714,0.1439729928970337,0.12188751995563507,195832000
1997-02-14,0.14508900046348572,0.14620499312877655,0.14285700023174286,0.14564700424671173,0.12330467998981476,237249600
1997-02-18,0.1484380066394806,0.1595979928970337,0.14508900046348572,0.1595979928970337,0.13511556386947632,368278400
1997-02-19,0.1595979928970337,0.1595979928970337,0.1529020071029663,0.15736599266529083,0.13322597742080688,241292800
1997-02-20,0.15736599266529083,0.15736599266529083,0.15178599953651428,0.15178599953651428,0.12850192189216614,124947200
1997-02-21,0.15067000687122345,0.15178599953651428,0.14285700023174286,0.14620499312877655,0.1237771213054657,211086400
1997-02-24,0.14508900046348572,0.15067000687122345,0.14508900046348572,0.1484380066394806,0.1256675273180008,117588800
1997-02-25,0.15178599953651428,0.15513400733470917,0.15067000687122345,0.15067000687122345,0.1275571584701538,138084800
1997-02-26,0.15178599953651428,0.1529020071029663,0.14955399930477142,0.1529020071029663,0.12944678962230682,103174400
1997-02-27,0.15178599953651428,0.1529020071029663,0.14955399930477142,0.15178599953651428,0.12850192189216614,102995200
1997-02-28,0.15067000687122345,0.15067000687122345,0.14508900046348572,0.14508900046348572,0.122832290828228,121878400
1997-03-03,0.14732100069522858,0.14732100069522858,0.14285700023174286,0.1439729928970337,0.12188751995563507,130457600
1997-03-04,0.14508900046348572,0.14732100069522858,0.14285700023174286,0.14732100069522858,0.12472186237573624,103196800
1997-03-05,0.1484380066394806,0.15178599953651428,0.14732100069522858,0.15178599953651428,0.12850192189216614,96163200
1997-03-06,0.15178599953651428,0.15178599953651428,0.14732100069522858,0.1484380066394806,0.1256675273180008,116289600
1997-03-07,0.14955399930477142,0.14955399930477142,0.14620499312877655,0.14732100069522858,0.12472186237573624,70616000
1997-03-10,0.1484380066394806,0.14955399930477142,0.14676299691200256,0.1484380066394806,0.1256675273180008,99187200
1997-03-11,0.1484380066394806,0.1484380066394806,0.14285700023174286,0.14620499312877655,0.1237771213054657,98504000
1997-03-12,0.14508900046348572,0.14955399930477142,0.1439729928970337,0.14508900046348572,0.122832290828228,70996800
1997-03-13,0.14620499312877655,0.14620499312877655,0.1439729928970337,0.14620499312877655,0.1237771213054657,105089600
1997-03-14,0.14620499312877655,0.14955399930477142,0.14508900046348572,0.1478790044784546,0.1251942217350006,230417600
1997-03-17,0.14508900046348572,0.14732100069522858,0.14285700023174286,0.14732100069522858,0.12472186237573624,192752000
1997-03-18,0.14620499312877655,0.14732100069522858,0.1439729928970337,0.14508900046348572,0.122832290828228,127075200
1997-03-19,0.14620499312877655,0.14620499312877655,0.14174099266529083,0.1439729928970337,0.12188751995563507,208230400
1997-03-20,0.14285700023174286,0.15625,0.14174099266529083,0.15401799976825714,0.13039161264896393,317038400
1997-03-21,0.15625,0.15625,0.14620499312877655,0.1484380066394806,0.1256675273180008,136460800
1997-03-24,0.14732100069522858,0.1484380066394806,0.14508900046348572,0.14732100069522858,0.12472186237573624,71220800
1997-03-25,0.1484380066394806,0.1484380066394806,0.14355500042438507,0.14732100069522858,0.12472186237573624,112560000
1997-03-26,0.14620499312877655,0.15067000687122345,0.14508900046348572,0.14955399930477142,0.1266123354434967,106836800
1997-03-27,0.15625,0.171875,0.15401799976825714,0.16629500687122345,0.14078529179096222,1138905600
1997-03-31,0.16629500687122345,0.17299099266529083,0.15401799976825714,0.16294600069522858,0.13795001804828644,970244800
1997-04-01,0.15736599266529083,0.15904000401496887,0.15513400733470917,0.15625,0.13228119909763336,220259200
1997-04-02,0.1595979928970337,0.16127200424671173,0.15736599266529083,0.16071400046348572,0.13606040179729462,222432000
1997-04-03,0.16517899930477142,0.17075900733470917,0.16294600069522858,0.1685270071029663,0.14267493784427643,548856000
1997-04-04,0.17075900733470917,0.1752229928970337,0.16964299976825714,0.171875,0.1455092430114746,475249600
1997-04-07,0.17633900046348572,0.17745499312877655,0.171875,0.17410700023174286,0.14739890396595,255259200
1997-04-08,0.1752229928970337,0.1752229928970337,0.16629500687122345,0.17075900733470917,0.14456452429294586,193827200
1997-04-09,0.171875,0.171875,0.1685270071029663,0.16964299976825714,0.14361968636512756,244988800
1997-04-10,0.16964299976825714,0.17075900733470917,0.16517899930477142,0.1685270071029663,0.14267493784427643,116984000
1997-04-11,0.1685270071029663,0.1685270071029663,0.16182999312877655,0.16294600069522858,0.13795001804828644,79564800
1997-04-14,0.1640630066394806,0.1685270071029663,0.16071400046348572,0.16741099953651428,0.14173008501529694,112358400
1997-04-15,0.17075900733470917,0.171875,0.16182999312877655,0.1646209955215454,0.13936807215213776,136046400
1997-04-16,0.16629500687122345,0.16964299976825714,0.1640630066394806,0.16573700308799744,0.14031288027763367,86217600
1997-04-17,0.16294600069522858,0.17075900733470917,0.16182999312877655,0.16964299976825714,0.14361968636512756,219464000
1997-04-18,0.17075900733470917,0.17075900733470917,0.1640630066394806,0.1640630066394806,0.138895645737648,141444800
1997-04-21,0.16629500687122345,0.16629500687122345,0.16071400046348572,0.16071400046348572,0.13606040179729462,89152000
1997-04-22,0.16182999312877655,0.16517899930477142,0.1595979928970337,0.16517899930477142,0.1398404836654663,94651200
1997-04-23,0.1640630066394806,0.16517899930477142,0.16182999312877655,0.16182999312877655,0.13700518012046814,54488000
1997-04-24,0.16517899930477142,0.16517899930477142,0.15848200023174286,0.1595979928970337,0.13511556386947632,74939200
1997-04-25,0.15736599266529083,0.1595979928970337,0.15513400733470917,0.15625,0.13228119909763336,87382400
1997-04-28,0.15848200023174286,0.1595979928970337,0.15625,0.15736599266529083,0.13322597742080688,46771200
1997-04-29,0.16071400046348572,0.16071400046348572,0.15625,0.15792399644851685,0.13369832932949066,51755200
1997-04-30,0.15178599953651428,0.15401799976825714,0.14955399930477142,0.15178599953651428,0.12850192189216614,257633600
1997-05-01,0.15067000687122345,0.1529020071029663,0.14955399930477142,0.15178599953651428,0.12850192189216614,72340800
1997-05-02,0.15178599953651428,0.1529020071029663,0.14955399930477142,0.15178599953651428,0.12850192189216614,101987200
1997-05-05,0.15178599953651428,0.1529020071029663,0.14955399930477142,0.15178599953651428,0.12850192189216614,98492800
1997-05-06,0.15178599953651428,0.1529020071029663,0.14955399930477142,0.15067000687122345,0.1275571584701538,83148800
1997-05-07,0.15067000687122345,0.15178599953651428,0.14620499312877655,0.14732100069522858,0.12472186237573624,114217600
1997-05-08,0.1484380066394806,0.1529020071029663,0.14732100069522858,0.15178599953651428,0.12850192189216614,82936000
1997-05-09,0.15178599953651428,0.15625,0.15178599953651428,0.1523440033197403,0.12897439301013947,188372800
1997-05-12,0.15401799976825714,0.15736599266529083,0.15178599953651428,0.156808003783226,0.13275352120399475,164976000
1997-05-13,0.15625,0.1595979928970337,0.15178599953651428,0.156808003783226,0.13275352120399475,197019200
1997-05-14,0.1595979928970337,0.16071400046348572,0.15625,0.15792399644851685,0.13369832932949066,135643200
1997-05-15,0.15848200023174286,0.16071400046348572,0.15625,0.15848200023174286,0.134170800447464,99008000
1997-05-16,0.15625,0.15736599266529083,0.15401799976825714,0.15401799976825714,0.13039161264896393,93296000
1997-05-19,0.15625,0.15736599266529083,0.15178599953651428,0.15178599953651428,0.12850192189216614,52259200
1997-05-20,0.15178599953651428,0.155691996216774,0.14955399930477142,0.15401799976825714,0.13039161264896393,84828800
1997-05-21,0.1529020071029663,0.1529020071029663,0.14732100069522858,0.15067000687122345,0.1275571584701538,122248000
1997-05-22,0.14955399930477142,0.15067000687122345,0.14732100069522858,0.1484380066394806,0.1256675273180008,76764800
1997-05-23,0.1484380066394806,0.15178599953651428,0.1484380066394806,0.15067000687122345,0.1275571584701538,67032000
1997-05-27,0.14955399930477142,0.15513400733470917,0.14955399930477142,0.15401799976825714,0.13039161264896393,82084800
1997-05-28,0.15513400733470917,0.15625,0.15178599953651428,0.15178599953651428,0.12850192189216614,87539200
1997-05-29,0.1529020071029663,0.1529020071029663,0.1484380066394806,0.1484380066394806,0.1256675273180008,111182400
1997-05-30,0.14732100069522858,0.15178599953651428,0.14620499312877655,0.1484380066394806,0.1256675273180008,177329600
1997-06-02,0.15178599953651428,0.15178599953651428,0.14955399930477142,0.15122799575328827,0.12802956998348236,41585600
1997-06-03,0.14955399930477142,0.15122799575328827,0.1484380066394806,0.1489959955215454,0.12613996863365173,65240000
1997-06-04,0.1484380066394806,0.14955399930477142,0.14732100069522858,0.1484380066394806,0.1256675273180008,80404800
1997-06-05,0.1484380066394806,0.1529020071029663,0.1478790044784546,0.1489959955215454,0.12613996863365173,64612800
1997-06-06,0.1484380066394806,0.14955399930477142,0.14732100069522858,0.14955399930477142,0.1266123354434967,52875200
1997-06-09,0.1489959955215454,0.15122799575328827,0.1484380066394806,0.1484380066394806,0.1256675273180008,74804800
1997-06-10,0.14955399930477142,0.14955399930477142,0.14341500401496887,0.14508900046348572,0.122832290828228,139048000
1997-06-11,0.14564700424671173,0.14676299691200256,0.14508900046348572,0.14564700424671173,0.12330467998981476,105403200
1997-06-12,0.14620499312877655,0.14620499312877655,0.14285700023174286,0.14341500401496887,0.12141507863998413,78691200
1997-06-13,0.14341500401496887,0.1439729928970337,0.140625,0.141183003783226,0.11952544003725052,132070400
1997-06-16,0.14174099266529083,0.14174099266529083,0.1372770071029663,0.13839299976825714,0.11716342717409134,134008000
1997-06-17,0.13895100355148315,0.14732100069522858,0.13839299976825714,0.14592599868774414,0.12354083359241486,142251200
1997-06-18,0.1439729928970337,0.14508900046348572,0.140625,0.14229899644851685,0.12047027051448822,109648000
1997-06-19,0.14285700023174286,0.14285700023174286,0.140066996216774,0.140625,0.11905308812856674,121027200
1997-06-20,0.140066996216774,0.140625,0.13839299976825714,0.13895100355148315,0.11763583868741989,110185600
1997-06-23,0.13839299976825714,0.13950900733470917,0.1372770071029663,0.1372770071029663,0.11621864140033722,99545600
1997-06-24,0.13783499598503113,0.13895100355148315,0.13616099953651428,0.1367190033197403,0.11574619263410568,111148800
1997-06-25,0.1367190033197403,0.1372770071029663,0.13392899930477142,0.13504500687122345,0.11432905495166779,198632000
1997-06-26,0.13504500687122345,0.13504500687122345,0.13057999312877655,0.13113799691200256,0.11102134734392166,381987200
1997-06-27,0.13113799691200256,0.1322540044784546,0.13057999312877655,0.13113799691200256,0.11102134734392166,157953600
1997-06-30,0.13169600069522858,0.13169600069522858,0.125,0.12723200023174286,0.10771456360816956,171180800
1997-07-01,0.12444200366735458,0.125,0.1171879991889,0.11774600297212601,0.0996837168931961,450676800
1997-07-02,0.11830399930477142,0.11941999942064285,0.11607100069522858,0.11662899702787399,0.09873804450035095,249961600
1997-07-03,0.1171879991889,0.12388399988412857,0.11607100069522858,0.12221000343561172,0.10346291214227676,186782400
1997-07-07,0.12444200366735458,0.12723200023174286,0.12276799976825714,0.12332600355148315,0.10440772026777267,191475200
1997-07-08,0.12388399988412857,0.125,0.12221000343561172,0.12276799976825714,0.10393532365560532,95692800
1997-07-09,0.12332600355148315,0.12388399988412857,0.12165199965238571,0.12221000343561172,0.10346291214227676,142016000
1997-07-10,0.11495500057935715,0.11941999942064285,0.11383900046348572,0.11830399930477142,0.10015609860420227,492508800
1997-07-11,0.11941999942064285,0.13839299976825714,0.11886200308799744,0.13560299575328827,0.11480143666267395,734944000
1997-07-14,0.13616099953651428,0.13950900733470917,0.1328130066394806,0.13950900733470917,0.11810825765132904,411006400
1997-07-15,0.140625,0.14285700023174286,0.13950900733470917,0.14229899644851685,0.12047027051448822,418353600
1997-07-16,0.141183003783226,0.14732100069522858,0.13950900733470917,0.14676299691200256,0.12424950301647186,446252800
1997-07-17,0.15178599953651428,0.16182999312877655,0.14676299691200256,0.15625,0.13228119909763336,746267200
1997-07-18,0.1595979928970337,0.1601559966802597,0.1523440033197403,0.15485499799251556,0.13110017776489258,317564800
1997-07-21,0.156808003783226,0.15792399644851685,0.14285700023174286,0.1442520022392273,0.12212365865707397,354916800
1997-07-22,0.14620499312877655,0.1489959955215454,0.14564700424671173,0.1478790044784546,0.1251942217350006,231336000
1997-07-23,0.14955399930477142,0.15067000687122345,0.14285700023174286,0.1439729928970337,0.12188751995563507,141288000
1997-07-24,0.1439729928970337,0.1439729928970337,0.13950900733470917,0.141183003783226,0.11952544003725052,133492800
1997-07-25,0.14174099266529083,0.1478790044784546,0.140625,0.14508900046348572,0.122832290828228,217963200
1997-07-28,0.14676299691200256,0.14732100069522858,0.14508900046348572,0.14676299691200256,0.12424950301647186,110510400
1997-07-29,0.14676299691200256,0.1484380066394806,0.14620499312877655,0.14732100069522858,0.12472186237573624,71243200
1997-07-30,0.15122799575328827,0.15792399644851685,0.14955399930477142,0.15513400733470917,0.13133636116981506,374304000
1997-07-31,0.15513400733470917,0.15848200023174286,0.15401799976825714,0.15625,0.13228119909763336,263816000
1997-08-01,0.15736599266529083,0.171316996216774,0.156808003783226,0.171316996216774,0.14503686130046844,481913600
1997-08-04,0.171316996216774,0.17689700424671173,0.171316996216774,0.17633900046348572,0.14928849041461945,611318400
1997-08-05,0.17801299691200256,0.17857100069522858,0.17396800220012665,0.17633900046348572,0.14928849041461945,247128000
1997-08-06,0.22544600069522858,0.24776799976825714,0.22321400046348572,0.234933003783226,0.1988941729068756,4190480000
1997-08-07,0.2566959857940674,0.26395100355148315,0.2533479928970337,0.26060301065444946,0.22062638401985168,3755438400
1997-08-08,0.24832600355148315,0.2533479928970337,0.23325900733470917,0.23939700424671173,0.20267337560653687,1814164800
1997-08-11,0.234933003783226,0.23604899644851685,0.20982100069522858,0.219308003783226,0.185666024684906,1550998400
1997-08-12,0.2148440033197403,0.21651799976825714,0.1953130066394806,0.19698700308799744,0.16676907241344452,1048398400
1997-08-13,0.19866099953651428,0.21317000687122345,0.18247799575328827,0.2109380066394806,0.17858000099658966,1201424000
1997-08-14,0.2109380066394806,0.21651799976825714,0.202566996216774,0.20535700023174286,0.17385514080524445,434448000
1997-08-15,0.2064729928970337,0.20926299691200256,0.203683003783226,0.20758900046348572,0.1757446825504303,260960000
1997-08-18,0.20814700424671173,0.21205399930477142,0.203125,0.2109380066394806,0.17858000099658966,217840000
1997-08-19,0.2114959955215454,0.21875,0.20814700424671173,0.218191996216774,0.1847212165594101,289161600
1997-08-20,0.218191996216774,0.22432999312877655,0.21595999598503113,0.21986599266529083,0.18613846600055695,324307200
1997-08-21,0.21875,0.22042399644851685,0.21317000687122345,0.21428599953651428,0.1814144253730774,259280000
1997-08-22,0.20926299691200256,0.21428599953651428,0.20870499312877655,0.2109380066394806,0.17858000099658966,227628800
1997-08-25,0.2109380066394806,0.2114959955215454,0.20479899644851685,0.20591500401496887,0.17432750761508942,138633600
1997-08-26,0.20200900733470917,0.20535700023174286,0.19754500687122345,0.19866099953651428,0.16818633675575256,226206400
1997-08-27,0.1997770071029663,0.203125,0.1953130066394806,0.202566996216774,0.1714930683374405,190635200
1997-08-28,0.19754500687122345,0.20089299976825714,0.19642899930477142,0.19642899930477142,0.16629670560359955,95670400
1997-08-29,0.1947540044784546,0.19642899930477142,0.19196400046348572,0.19419600069522858,0.1644062101840973,109670400
1997-09-02,0.19642899930477142,0.20145100355148315,0.1958709955215454,0.1997770071029663,0.1691311150789261,186043200
1997-09-03,0.1997770071029663,0.20758900046348572,0.1992190033197403,0.20089299976825714,0.17007584869861603,284132800
1997-09-04,0.20145100355148315,0.20424099266529083,0.19866099953651428,0.20089299976825714,0.17007584869861603,122539200
1997-09-05,0.20200900733470917,0.20424099266529083,0.19642899930477142,0.19810299575328827,0.16771391034126282,136707200
1997-09-08,0.19866099953651428,0.19866099953651428,0.1914059966802597,0.19196400046348572,0.16251662373542786,175156800
1997-09-09,0.19029000401496887,0.1953130066394806,0.18973200023174286,0.1947540044784546,0.16487863659858704,159028800
1997-09-10,0.19419600069522858,0.2064729928970337,0.19363799691200256,0.20479899644851685,0.17338275909423828,274064000
1997-09-11,0.20424099266529083,0.20535700023174286,0.19698700308799744,0.1997770071029663,0.1691311150789261,209876800
1997-09-12,0.19810299575328827,0.19866099953651428,0.1914059966802597,0.19698700308799744,0.16676907241344452,113680000
1997-09-15,0.1953130066394806,0.19754500687122345,0.19196400046348572,0.19196400046348572,0.16251662373542786,96913600
1997-09-16,0.19698700308799744,0.19768400490283966,0.19419600069522858,0.1958709955215454,0.16582432389259338,134220800
1997-09-17,0.19642899930477142,0.19642899930477142,0.19363799691200256,0.1947540044784546,0.16487863659858704,86766400
1997-09-18,0.19196400046348572,0.20089299976825714,0.19196400046348572,0.1992190033197403,0.16865868866443634,169164800
1997-09-19,0.19810299575328827,0.19810299575328827,0.19419600069522858,0.1958709955215454,0.16582432389259338,94931200
1997-09-22,0.19754500687122345,0.20591500401496887,0.19642899930477142,0.203683003783226,0.17243792116641998,200368000
1997-09-23,0.19866099953651428,0.19866099953651428,0.19363799691200256,0.19419600069522858,0.1644062101840973,200536000
1997-09-24,0.19363799691200256,0.19419600069522858,0.1908479928970337,0.19196400046348572,0.16251662373542786,222432000
1997-09-25,0.19029000401496887,0.19419600069522858,0.1875,0.18861599266529083,0.15968218445777893,223384000
1997-09-26,0.19196400046348572,0.1958709955215454,0.18861599266529083,0.19029000401496887,0.1610993891954422,208320000
1997-09-29,0.19363799691200256,0.19866099953651428,0.19252200424671173,0.19698700308799744,0.16676907241344452,167238400
1997-09-30,0.19642899930477142,0.1992190033197403,0.19363799691200256,0.19363799691200256,0.16393382847309113,140571200
1997-10-01,0.19363799691200256,0.19419600069522858,0.1908479928970337,0.19224299490451813,0.16275282204151154,130468800
1997-10-02,0.1914059966802597,0.19642899930477142,0.1908479928970337,0.1958709955215454,0.16582432389259338,135408000
1997-10-03,0.19642899930477142,0.19866099953651428,0.19363799691200256,0.19754500687122345,0.16724146902561188,162232000
1997-10-06,0.19810299575328827,0.19866099953651428,0.19363799691200256,0.1958709955215454,0.16582432389259338,93296000
1997-10-07,0.1953130066394806,0.19642899930477142,0.1947540044784546,0.1947540044784546,0.16487863659858704,109289600
1997-10-08,0.19419600069522858,0.1947540044784546,0.19029000401496887,0.19196400046348572,0.16251662373542786,108841600
1997-10-09,0.18973200023174286,0.20089299976825714,0.18917399644851685,0.19419600069522858,0.1644062101840973,187331200
1997-10-10,0.19196400046348572,0.203125,0.19196400046348572,0.202566996216774,0.1714930683374405,270401600
1997-10-13,0.203125,0.20424099266529083,0.19810299575328827,0.202566996216774,0.1714930683374405,158625600
1997-10-14,0.202566996216774,0.203125,0.19810299575328827,0.202566996216774,0.1714930683374405,165816000
1997-10-15,0.19754500687122345,0.22098200023174286,0.19754500687122345,0.21261200308799744,0.17999720573425293,810868800
1997-10-16,0.18861599266529083,0.19698700308799744,0.18638400733470917,0.19196400046348572,0.16251662373542786,739188800
1997-10-17,0.18861599266529083,0.18861599266529083,0.17745499312877655,0.1796880066394806,0.15212377905845642,438670400
1997-10-20,0.1796880066394806,0.1802459955215454,0.16629500687122345,0.16685299575328827,0.1412576138973236,411835200
1997-10-21,0.1685270071029663,0.172433003783226,0.16685299575328827,0.17020100355148315,0.14409208297729492,475272000
1997-10-22,0.17020100355148315,0.171875,0.16517899930477142,0.16573700308799744,0.14031288027763367,151177600
1997-10-23,0.16071400046348572,0.16238799691200256,0.15848200023174286,0.15848200023174286,0.134170800447464,186782400
1997-10-24,0.16182999312877655,0.1640630066394806,0.14732100069522858,0.1478790044784546,0.1251942217350006,388236800
1997-10-27,0.14955399930477142,0.16182999312877655,0.14955399930477142,0.14955399930477142,0.1266123354434967,329358400
1997-10-28,0.14285700023174286,0.16517899930477142,0.14174099266529083,0.16182999312877655,0.13700518012046814,343313600
1997-10-29,0.1646209955215454,0.16517899930477142,0.15401799976825714,0.15625,0.13228119909763336,177587200
1997-10-30,0.1523440033197403,0.156808003783226,0.14732100069522858,0.14732100069522858,0.12472186237573624,188955200
1997-10-31,0.15513400733470917,0.15513400733470917,0.1484380066394806,0.1520649939775467,0.1287381500005722,267086400
1997-11-03,0.156808003783226,0.15848200023174286,0.1523440033197403,0.15513400733470917,0.13133636116981506,126011200
1997-11-04,0.15848200023174286,0.16182999312877655,0.15625,0.1601559966802597,0.13558794558048248,168593600
1997-11-05,0.16294600069522858,0.16629500687122345,0.16127200424671173,0.1640630066394806,0.138895645737648,387116800
1997-11-06,0.1685270071029663,0.17410700023174286,0.1685270071029663,0.16964299976825714,0.14361968636512756,617086400
1997-11-07,0.1685270071029663,0.17857100069522858,0.16741099953651428,0.17633900046348572,0.14928849041461945,795614400
1997-11-10,0.1875,0.19196400046348572,0.16517899930477142,0.16685299575328827,0.1412576138973236,1398241600
1997-11-11,0.16964299976825714,0.16964299976825714,0.16182999312877655,0.1640630066394806,0.138895645737648,332483200
1997-11-12,0.16127200424671173,0.16517899930477142,0.156808003783226,0.15736599266529083,0.13322597742080688,208062400
1997-11-13,0.16071400046348572,0.16127200424671173,0.15625,0.16071400046348572,0.13606040179729462,257521600
1997-11-14,0.16294600069522858,0.16517899930477142,0.16071400046348572,0.1646209955215454,0.13936807215213776,135038400
1997-11-17,0.1685270071029663,0.16908499598503113,0.1636440008878708,0.16517899930477142,0.1398404836654663,205027200
1997-11-18,0.16517899930477142,0.16517899930477142,0.16127200424671173,0.16127200424671173,0.13653281331062317,146641600
1997-11-19,0.1595979928970337,0.1635040044784546,0.1595979928970337,0.16294600069522858,0.13795001804828644,79587200
1997-11-20,0.16238799691200256,0.16629500687122345,0.16182999312877655,0.16517899930477142,0.1398404836654663,128172800
1997-11-21,0.16629500687122345,0.16685299575328827,0.16071400046348572,0.16238799691200256,0.1374775916337967,97776000
1997-11-24,0.156808003783226,0.16071400046348572,0.15625,0.15736599266529083,0.13322597742080688,157348800
1997-11-25,0.15792399644851685,0.1595979928970337,0.15067000687122345,0.15513400733470917,0.13133636116981506,205430400
1997-11-26,0.15513400733470917,0.15792399644851685,0.15401799976825714,0.15625,0.13228119909763336,60412800
1997-11-28,0.15736599266529083,0.1595979928970337,0.155691996216774,0.15848200023174286,0.134170800447464,41316800
1997-12-01,0.15792399644851685,0.1601559966802597,0.15401799976825714,0.15848200023174286,0.134170800447464,87236800
1997-12-02,0.15513400733470917,0.15625,0.14174099266529083,0.14174099266529083,0.11999781429767609,396816000
1997-12-03,0.14341500401496887,0.1439729928970337,0.140066996216774,0.140625,0.11905308812856674,343056000
1997-12-04,0.14285700023174286,0.14285700023174286,0.13950900733470917,0.13950900733470917,0.11810825765132904,199640000
1997-12-05,0.13895100355148315,0.14285700023174286,0.13895100355148315,0.141183003783226,0.11952544003725052,221468800
1997-12-08,0.13895100355148315,0.140625,0.1372770071029663,0.13895100355148315,0.11763583868741989,133582400
1997-12-09,0.13839299976825714,0.140066996216774,0.13392899930477142,0.13616099953651428,0.1152738407254219,243051200
1997-12-10,0.13448700308799744,0.13448700308799744,0.12946400046348572,0.13169600069522858,0.1114938035607338,194880000
1997-12-11,0.1289059966802597,0.13002200424671173,0.12388399988412857,0.13002200424671173,0.11007652431726456,256939200
1997-12-12,0.13169600069522858,0.1328130066394806,0.125,0.12611599266529083,0.10676974058151245,160563200
1997-12-15,0.12611599266529083,0.12723200023174286,0.12276799976825714,0.12444200366735458,0.10535253584384918,165894400
1997-12-16,0.125,0.1283479928970337,0.125,0.12779000401496887,0.10818695276975632,185628800
1997-12-17,0.12779000401496887,0.13002200424671173,0.12444200366735458,0.12444200366735458,0.10535253584384918,265294400
1997-12-18,0.125,0.125,0.12276799976825714,0.12332600355148315,0.10440772026777267,202048000
1997-12-19,0.1210940033197403,0.12388399988412857,0.11830399930477142,0.12221000343561172,0.10346291214227676,190612800
1997-12-22,0.12388399988412857,0.125,0.11774600297212601,0.11886200308799744,0.10062851011753082,159476800
1997-12-23,0.1171879991889,0.11886200308799744,0.11551299691200256,0.11551299691200256,0.09779322892427444,458830400
1997-12-24,0.11607100069522858,0.11830399930477142,0.11607100069522858,0.1171879991889,0.09921129047870636,97832000
1997-12-26,0.11662899702787399,0.11941999942064285,0.11607100069522858,0.11886200308799744,0.10062851011753082,107878400
1997-12-29,0.11886200308799744,0.11997800320386887,0.11495500057935715,0.1171879991889,0.09921129047870636,278196800
1997-12-30,0.11607100069522858,0.11997800320386887,0.11383900046348572,0.11774600297212601,0.0996837168931961,342507200
1997-12-31,0.1171879991889,0.12165199965238571,0.11551299691200256,0.1171879991889,0.09921129047870636,406358400
1998-01-02,0.12165199965238571,0.14508900046348572,0.12053599953651428,0.14508900046348572,0.122832290828228,718110400
